,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
131,scuol4,"tha Supreme",43669,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
132,Perdonami,Salmo,42835,https://open.spotify.com/track/7kK2m2KDEL0W8oFq6fuOcf
133,"God's Plan",Drake,42599,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
134,"Bye Bye",Annalisa,42349,https://open.spotify.com/track/7hRM2EHbeVZl4fPSK2XxOO
135,"Born To Be Yours",Kygo,41329,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
136,Zingarello,Ghali,41242,https://open.spotify.com/track/12tAWUo1yKx0FRuEhYZjxQ
137,changes,XXXTENTACION,41037,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
138,"Sogni appesi",Ultimo,41033,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
139,"Allenamento #2","Capo Plaza",40984,https://open.spotify.com/track/2z3sYBYhLhsGTOKZe5vkcM
140,Ipernova,Mr.Rain,40813,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
141,"Say My Name","David Guetta",40566,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
142,"Irraggiungibile (feat. Federica Carta)",Shade,40283,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
143,Domani,Ernia,40265,https://open.spotify.com/track/5AbFqAtjSFbpWi7e3EmLta
144,"La stella più fragile dell'universo",Ultimo,40143,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y
145,"Who You Are - Full English Version",Mihail,39730,https://open.spotify.com/track/6BqytANy7ggG3rcIe6CZry
146,"Échame La Culpa","Luis Fonsi",39438,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
147,Pesto,"Calcutta ",39417,https://open.spotify.com/track/4UHDgfDtSSv9SqyfEFr4sF
148,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",39399,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
149,"Giù da me","Capo Plaza",39352,https://open.spotify.com/track/06VV1e6OgFMG2XSxsnRxxM
150,"Not Alike (feat. Royce Da 5'9)",Eminem,39260,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
151,"Paranoia Mia",Ernia,39039,https://open.spotify.com/track/4uiVtLME2Rm0XGRK6M2MLV
152,"Amore a prima insta",Shade,37912,https://open.spotify.com/track/4oJLF1XZd4tp7kqbfxmvDU
153,"Like I Do","David Guetta",37829,https://open.spotify.com/track/4aBYzs8RxZMuqyOanNlf8I
154,Fall,Eminem,37746,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
155,"In My Blood","Shawn Mendes",37028,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
156,"Faccio un casino",Coez,36698,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0
