,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
122,"Mama He",Vegedream,49078,https://open.spotify.com/track/5Jr2TEnNRtDKSnSTKpMxUP
123,"Eastside (with Halsey & Khalid)","benny blanco",48692,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
124,"Elle m'a dit (feat. Haristone)","Still Fresh",48107,https://open.spotify.com/track/3QYrzT43AwLCiah1df6new
125,"Be Right Here",Kungs,47931,https://open.spotify.com/track/6Yk4HTvs1Ww41l4c7iyBlH
126,"#DansLeTierquar (Lyon)",RK,47914,https://open.spotify.com/track/6qIkwI8gW1jOd93ztlDoof
127,Bandolero,"Moha La Squale",47639,https://open.spotify.com/track/7sL89oFc1AcgjG5Q6tCkID
128,Country,Niska,47581,https://open.spotify.com/track/7k5HgarMbFipRP0y1Ko8Fc
129,Éternité,"Jazzy Bazz",46917,https://open.spotify.com/track/3R5atTEAiKBu5t3tZ3D0Uz
130,TIM€,Josman,45417,https://open.spotify.com/track/3dcgeFmLsas0jM13iFqJJU
131,Flames,"David Guetta",45082,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
132,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",44968,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
133,"My Life Is Going On - Cecilia Krull vs. Gavin Moss","Cecilia Krull",44363,https://open.spotify.com/track/5ljDRYaFEZy9INmM8Fl81e
134,Cagoulé,Siboy,44123,https://open.spotify.com/track/1J36AN2Rkmd9HUY4VpIZdf
135,"SICKO MODE","Travis Scott",43888,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
136,"Te Boté - Remix","Nio Garcia",43770,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
137,"Lucid Dreams","Juice WRLD",43747,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
138,C63,"Djadja & Dinaz",43703,https://open.spotify.com/track/0UWuvYw1DPoiwif7KMmtsl
139,"Shape of You","Ed Sheeran",43421,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
140,XS,Josman,43006,https://open.spotify.com/track/6hK9rzweEnK3kQEGFUW7Im
141,"Fais Avec",Josman,42659,https://open.spotify.com/track/1LcbR5SGlzeMJChSNS4cfQ
142,J’encaisse,"Koba LaD",42288,https://open.spotify.com/track/1TQs2VIp8zIPPFVWsy9vnZ
143,"Midi dans le ghetto (feat. Ninho)","4Keus Gang",42149,https://open.spotify.com/track/3Dr23qFJG0sm2hkA3cN2z3
144,"God's Plan",Drake,41890,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
145,"High On Life (feat. Bonn)","Martin Garrix",41869,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
146,"Va Bene - Extrait de la BOF de ""Taxi 5""",L'Algérino,41576,https://open.spotify.com/track/3jMimE9wZwPxVDiUgzFeDm
147,"Mignon garçon",4Keus,40598,https://open.spotify.com/track/3fsxaVOcdrxun6islmsklq
148,"Un Zder, Un Thé",Josman,40374,https://open.spotify.com/track/09Qe9LUneELYWm9UjBB0OH
149,"no tears left to cry","Ariana Grande",40369,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
150,Silence,Damso,40219,https://open.spotify.com/track/3cYf24Pf7oqX9XOHHrWy38
151,Favela,"Djadja & Dinaz",40024,https://open.spotify.com/track/0xej9fqDPJzMxrpnU1baMk
152,"There In The Morning",Maesic,39476,https://open.spotify.com/track/4PbV1OblDNkQYAsLG04Cgl
153,"The Ringer",Eminem,39260,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
154,Life,Hamza,39188,https://open.spotify.com/track/1oHh0DAi8nJDORn90H97QA
155,"Yeux disent",Lomepal,39171,https://open.spotify.com/track/0RsI4r9abN1pSFJro36Hon
156,"Wake Up in the Sky","Gucci Mane",39137,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
157,Michto,"DJ Kayz",39111,https://open.spotify.com/track/47V9WTw9aVHgGXi4wG1JXf
158,Ghetto,Elams,38571,https://open.spotify.com/track/10Wd1MBtSQrgsvt6lxknnM
159,Hiroshima,"Disiz La Peste",38532,https://open.spotify.com/track/7rHYhcHiF5TWlV0o2hPyqD
160,Rose,Ninho,38336,https://open.spotify.com/track/4Ln4KAwk37peyCh2QpqYnP
161,Bizarre,Lorenzo,38092,https://open.spotify.com/track/4YKqj8VsrWVjvuwuellcY7
162,"J'aime Bien!",Josman,38065,https://open.spotify.com/track/7bg469g8qRoMwFQf6Vleh3
163,"Ta marinière",Hoshi,37839,https://open.spotify.com/track/4cSqYCRAdW3AAT8yrvMrkW
164,"60 années",Damso,37474,https://open.spotify.com/track/3mqq0Z92V15UZX4veTK1C3
165,Fall,Eminem,37409,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
166,"Jocelyn Flores",XXXTENTACION,37321,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
167,"Madre mia (feat. Ninho)",Sadek,37299,https://open.spotify.com/track/37YNulvDhyzULfhHycmhEl
168,"We Can Do Better","Matt Simons",37234,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
169,G.O.K.O.U,Kaaris,37172,https://open.spotify.com/track/3KXoXnPIGBDz5ScITuOdgP
