,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
83,Original,Arcangel,1946,https://open.spotify.com/track/1LBlcCtOrKITXpEp1hnNpj
84,"Se Preparó",Ozuna,1938,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
85,"Sigueme los Pasos",Ozuna,1893,https://open.spotify.com/track/3RTmnQQNya9v6ZKPoCIp2E
86,Medicina,Anitta,1890,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
87,"In My Mind",Dynoro,1858,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
88,"Nena Maldicion (feat. Lenny Tavarez)","Paulo Londra",1849,https://open.spotify.com/track/3TnhQSRwT3AVMdXw5JPq0x
89,"El Farsante - Remix",Ozuna,1844,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
90,"Me Rehúso","Danny Ocean",1840,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
91,"Entre el Polvo y el Amor (feat. Dubosky)","El Codigo Kirkao",1809,https://open.spotify.com/track/3WO5AlplUfAfKvQWcRh6ru
92,SAD!,XXXTENTACION,1806,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
93,"God's Plan",Drake,1794,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
94,"A Partir De Hoy","David Bisbal",1778,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
95,"La Serenata",BCA,1773,https://open.spotify.com/track/1W5k4lqvW6YQHfKkLVBa7V
96,"Ta To Gucci",Cauty,1767,https://open.spotify.com/track/4ZwvzrrLmeaOEYHQmKb94l
97,"Como Soy","Pacho El Antifeka",1763,https://open.spotify.com/track/7jIfxFhZSmH3LGud6D5m2w
98,"Duro y Suave","Leslie Grace",1757,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
99,"Cuando Nadie Ve",Morat,1748,https://open.spotify.com/track/1Cxd4ZJJ9VOQQpNcpdcZEQ
100,"No Brainer","DJ Khaled",1747,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
101,"SICKO MODE","Travis Scott",1745,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
102,"Rock Your Body","Burna Boy",1743,https://open.spotify.com/track/4LbEUmACVAFj8e0WrMUdlN
103,"Tú Y Yo (feat. Nicky Jam & Justin Quiles)",Valentino,1742,https://open.spotify.com/track/58smOywZbVu8AjWutppiQA
104,"Chica Paranormal","Paulo Londra",1714,https://open.spotify.com/track/2r77vqSZkOktTSgmAOoHsV
