,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
119,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",12415,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
120,Følelsen,KESI,12373,https://open.spotify.com/track/7LSpHN7E9EKZo2YovzqOAV
121,"Kender Mit Navn",Toko,12362,https://open.spotify.com/track/1Tja5fbwYjCuLrMcT4RHiW
122,BILLY,6ix9ine,12242,https://open.spotify.com/track/5KhFaq45chTw8RGfWo8T8J
123,"Rather Be","Malte Ebert",12230,https://open.spotify.com/track/7eZDVCRHXBFU8s84ansvH7
124,Drama,ZK,12072,https://open.spotify.com/track/1HgQjAVoAah0MnicqdEO4t
125,"Shape of You","Ed Sheeran",12036,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
126,"Lean Wit Me","Juice WRLD",11856,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
127,Perfect,"Ed Sheeran",11459,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
128,Happier,"Ed Sheeran",11435,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
129,"Answerphone (feat. Yxng Bane)","Banx & Ranx",11394,https://open.spotify.com/track/1HagMz5nWk1HmevNCBOxF3
130,"All Girls Are The Same","Juice WRLD",11378,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
131,"Sweet but Psycho","Ava Max",11355,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
132,Rica,Gilli,11256,https://open.spotify.com/track/69oJmQ3NnWHQriYQ4L8dKa
133,"7 Years","Lukas Graham",11209,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L
134,"La Familia Primero",ATkel,11188,https://open.spotify.com/track/3f1Ndi7eBy2Ftc9oovYrv4
135,"Want To","Dua Lipa",11051,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
136,"Say You Won't Let Go","James Arthur",10937,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
137,"All My Life (feat. Burna Boy)","Major Lazer",10850,https://open.spotify.com/track/4w6E95q3Mlm1uIZfezDRXy
