,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
76,"I Like Me Better",Lauv,52125,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
77,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",51794,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
78,"W O R K I N M E",Quavo,51731,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
79,"Champion (feat. Travis Scott)",NAV,51609,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
80,"Love Lies (with Normani)",Khalid,51338,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
81,changes,XXXTENTACION,50280,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
82,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",49890,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
83,"I'm Upset",Drake,49697,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
84,Nevermind,"Dennis Lloyd",49347,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
85,"Lean Wit Me","Juice WRLD",48209,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
86,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,48018,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
87,"All Girls Are The Same","Juice WRLD",47900,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
88,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",47870,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
89,"Balenciaga Challenge (feat. Offset)",6LACK,47792,https://open.spotify.com/track/6Zisja44KqMZj4GM4UY6Yv
90,"Ric Flair Drip (& Metro Boomin)",Offset,47572,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
91,"Ocean (feat. Khalid)","Martin Garrix",47449,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
92,OTW,Khalid,47381,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
93,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",47327,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
94,"Guatemala - From Swaecation","Rae Sremmurd",46505,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
95,"High On Life (feat. Bonn)","Martin Garrix",46328,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
96,"East Atlanta Love Letter (feat. Future)",6LACK,46153,https://open.spotify.com/track/6rJmWa5DvQ3Nby3tdcX2L0
97,"Born To Be Yours",Kygo,46068,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
98,"Nice Guy (with Jessie Reyez)",Eminem,45935,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
99,Unfair,6LACK,45765,https://open.spotify.com/track/3Q33RhbyoFul9LdKKjticI
100,Simple,"Florida Georgia Line",45534,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9
101,"I Fall Apart","Post Malone",45367,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
102,"Don’t Matter To Me (with Michael Jackson)",Drake,45297,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
103,"Leave Me Alone","Flipp Dinero",45205,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
104,"Loaded Gun",6LACK,45108,https://open.spotify.com/track/1wb7Mqon4o1ViLjaLV9f8U
105,"The Flute Song",Russ,44652,https://open.spotify.com/track/6pGuOWYOFDcSgmVvFWRWSv
106,Havana,"Camila Cabello",44348,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
107,"Paul - Skit","Paul Rosenberg",44318,https://open.spotify.com/track/0Uv5Kp8sEnriJjkX4oLfNI
108,Switch,6LACK,44308,https://open.spotify.com/track/29ZZAShKhwRUuKULSNtxX6
109,CHUPACABRA,KILLY,44295,https://open.spotify.com/track/7HMCO44vSbh92CwSzOcUxX
110,"Shape of You","Ed Sheeran",43052,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
111,"Drew Barrymore","Bryce Vine",42868,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
112,"BUTTERFLY EFFECT","Travis Scott",42648,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
113,"Feels Like Summer","Childish Gambino",42304,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
114,"Burn Out (feat. Dewain Whitmore)","Martin Garrix",42220,https://open.spotify.com/track/7IWTIkiWGWNQyYfOLdMrGD
115,"Plug Walk","Rich The Kid",42135,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
