,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
65,"Largado As Traças - Acústico","Zé Neto & Cristiano",130322,https://open.spotify.com/track/74gguwbBvfBTurNJUWFOsC
66,"Ai, Amor",ANAVITÓRIA,129556,https://open.spotify.com/track/3bR8wBqLky6b61ROJlaBEF
67,"Coração Está em Pedacos - Ao Vivo",Leonardo,127705,https://open.spotify.com/track/0Qy4LAxs3AODon6SV12TYt
68,"Derreter a Aliança - Ao Vivo","Zé Neto & Cristiano",127043,https://open.spotify.com/track/2p8yzBihO2pDFXGPHS3Okh
69,"Promises (with Sam Smith)","Calvin Harris",126792,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
70,"Deixe Me Ir - Acústico",1Kilo,126289,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
71,"Anos Luz",Matuê,126070,https://open.spotify.com/track/2aRdz1goHRuJ2FkDw3vpVX
72,"Girls Like You (feat. Cardi B)","Maroon 5",125708,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
73,"Pra você acreditar - Ao vivo",Ferrugem,125197,https://open.spotify.com/track/5KNi9XFap48ry4puG7rvqv
74,Cobaia,"Lauana Prado",124703,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
75,"God is a woman","Ariana Grande",124411,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
76,"Estranho - Ao Vivo | Acústico","Marília Mendonça",120894,https://open.spotify.com/track/0rOYqGZFzJzVGcZyXrN3fO
77,"Pega a Receita","MC Dede",120519,https://open.spotify.com/track/0nlFCC2xIQqUJpuQIVPl7S
78,"Beijo Com Trap","Hungria Hip Hop",120505,https://open.spotify.com/track/37LmF3FHmdMQErxJJUQaSd
79,"Cancela o Sentimento","Marcos & Belutti",118565,https://open.spotify.com/track/0PVjuxjgUJldBATilksYW2
80,"Só Pra Castigar","Wesley Safadão",117318,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
81,Believer,"Imagine Dragons",115886,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
82,"Bom Rapaz - Ao Vivo","Fernando & Sorocaba",115546,https://open.spotify.com/track/5Zha6IxtfsLjqLYndyWcER
