,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
120,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo)","Steve Aoki",25271,https://open.spotify.com/track/5e45GhSF18JYoLpaq2F48h
121,"Modo de Avión","Anuel Aa",25250,https://open.spotify.com/track/6BCEo2rSKFYVubwhXl9KxK
122,"Canción Bonita","Moral Distraida",25017,https://open.spotify.com/track/338KFbIhA3EXCcqUzCRDyn
123,"Thunderclouds with Sia, Diplo & Labrinth",Sia,24893,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
124,"Robarte un Beso","Carlos Vives",24851,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
125,SAD!,XXXTENTACION,24816,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
126,Corazón,Maluma,24798,https://open.spotify.com/track/5cepAtqnEQ6yVG6088zMMu
127,Believer,"Imagine Dragons",24793,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
128,Esperándote,"Manuel Turizo",24560,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
129,"Na' Nuevo","Anuel Aa",24502,https://open.spotify.com/track/02LKuab9xcpE1dGc5Gd8iM
130,"Promises (with Sam Smith)","Calvin Harris",24437,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
131,"Bella y Sensual","Romeo Santos",24355,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
132,"La Forma en Que Me Miras","Super Yei",24339,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW
133,"Bebe (feat. Anuel AA)",Ozuna,24136,https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN
134,"Confia Remix",Juhn,24076,https://open.spotify.com/track/1Pa6vEvBMLyHcgNxU8yk23
135,"To My Love - Tainy Remix","Bomba Estéreo",23735,https://open.spotify.com/track/5LciLoxa1gK70yIUeoHgRx
136,"Suena El Dembow","Joey Montana",23590,https://open.spotify.com/track/0woHVOh3KXLSDv8VU9XwZ4
137,"3 A.M.","Jesse & Joy",23461,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
138,"Jocelyn Flores",XXXTENTACION,23229,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
139,Coméntale,Ozuna,23061,https://open.spotify.com/track/7oCGD6Ccuw8JmYWw6IrI8z
140,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,23000,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
141,"Tú No Lo Amas","Anuel Aa",22844,https://open.spotify.com/track/5Wr2fVAVxcEfFwvJhIInH7
142,Mayores,"Becky G",22658,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
143,"Tu Peor Error",Darell,22534,https://open.spotify.com/track/31om1lcOHbL5Iyxt4g5Hnf
144,"Báilame - Remix",Nacho,22429,https://open.spotify.com/track/4l3xGFwoTinvYxsePytOOf
145,Perfect,"Ed Sheeran",22254,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
146,Espina,"Anuel Aa",22200,https://open.spotify.com/track/5V83X8DPJ1CxO13xltF8cg
147,Momentos,"Bryant Myers",22141,https://open.spotify.com/track/0FBMicpwUXmtUFP1M7RGfV
148,Original,Arcangel,22112,https://open.spotify.com/track/1LBlcCtOrKITXpEp1hnNpj
149,"Si Te Marchas, No Hay Manera",Santaferia,22112,https://open.spotify.com/track/7lk2SWsLObPlO98pOvz6V0
150,"Sigueme los Pasos",Ozuna,21988,https://open.spotify.com/track/3RTmnQQNya9v6ZKPoCIp2E
151,"Darte Remix","Alex Rose",21898,https://open.spotify.com/track/6xqbec9MHRmW7qtEINAlRx
152,"Querida Rosa",Cami,21741,https://open.spotify.com/track/6wBrZZ1LyiBxytLnpgnlhf
153,"Los Quemados / Compadre Bolsero / Cara a Cara, Pecho al Frente","Fiesta Huasa",21599,https://open.spotify.com/track/7Mp0877mvSFvop03xpG5VE
154,"Calypso - Remix","Luis Fonsi",21585,https://open.spotify.com/track/3B1q4Cv9PcYdiOpzqKSEIV
155,Amorfoda,"Bad Bunny",21152,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
156,"Que Va","Alex Sensation",20930,https://open.spotify.com/track/6J1R5wtPXiHiwiPstOSI56
157,"She Don't Give a Fo",Duki,20690,https://open.spotify.com/track/6S3yaMAF7jB4GfjXdYLsD0
158,"God is a woman","Ariana Grande",20398,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
159,Mamita,CNCO,20207,https://open.spotify.com/track/71GAvRsilpo9pqd0vYn8Mo
160,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,20073,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1
161,"Cuando Nadie Ve",Morat,19939,https://open.spotify.com/track/1Cxd4ZJJ9VOQQpNcpdcZEQ
162,Coolant,Farruko,19917,https://open.spotify.com/track/2fHOqQ9K6eY0wsbVZiYZPw
163,Abrázame,Cami,19701,https://open.spotify.com/track/1I8LCDxPanFo2hfv0oObPK
