,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
94,"New Rules","Dua Lipa",4059,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
95,"La Cintura (feat. Flo Rida & TINI) - Remix","Alvaro Soler",4031,https://open.spotify.com/track/56gH0zGe3SP9SGNoQ2pWwn
96,"Ahora Te Puedes Marchar","Luis Miguel",3963,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
97,"Simples Corazones",Fonseca,3909,https://open.spotify.com/track/6SVEw266UzbkAKfCLeBPGy
98,Downtown,Anitta,3885,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
99,Ponle,Rvssian,3869,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4
100,Marinero,Maluma,3841,https://open.spotify.com/track/6x5LBP3nYXVdIDoomChGr3
101,Corazón,Maluma,3838,https://open.spotify.com/track/5cepAtqnEQ6yVG6088zMMu
102,"Échame La Culpa","Luis Fonsi",3826,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
103,"No Te Creo","Felipe Peláez",3800,https://open.spotify.com/track/2OKKeDxai9VJ5uW8zHLP3O
104,Caraluna,Bacilos,3781,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums
105,IDGAF,"Dua Lipa",3732,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
106,"Qué Tienes Tú",Dvicio,3729,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9
107,"Punto Y Aparte",Morat,3728,https://open.spotify.com/track/6RiV6DnCbfc0b2KbNvumdP
108,"Calypso - Remix","Luis Fonsi",3724,https://open.spotify.com/track/3B1q4Cv9PcYdiOpzqKSEIV
109,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel Aa",3699,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
110,Triste,"Bryant Myers",3691,https://open.spotify.com/track/5MNS5FF4LrTX0jIaI0gory
111,"Una Lady Como Tú","Manuel Turizo",3666,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
112,SUTRA,"Sebastian Yatra",3639,https://open.spotify.com/track/0lTYnxJdC68v0oXd5xolxY
113,Dura,"Daddy Yankee",3606,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
114,Perfect,"Ed Sheeran",3592,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
115,Dicen,"Matt Hunter",3569,https://open.spotify.com/track/4cfoVJxpHqUqTvBrG1RTyi
116,Solita,Ozuna,3566,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
117,Dimelo,"Paulo Londra",3563,https://open.spotify.com/track/3uwehoqKSQLa5lFFvIX6M3
118,Sensualidad,"Bad Bunny",3562,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
119,Ibiza,Ozuna,3559,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
120,"Por Hacerme el Bueno",Bacilos,3555,https://open.spotify.com/track/1iEIQ69PuAM76GCBT9HCek
121,"Que Va","Alex Sensation",3550,https://open.spotify.com/track/6J1R5wtPXiHiwiPstOSI56
122,"Ella Me Persigue",Alkilados,3544,https://open.spotify.com/track/5lKfxy2Lzs2yJWqHuWHUIq
123,Solo,Amenazzy,3506,https://open.spotify.com/track/7mTWMsbnRPGmyLOEaImXOU
124,"Se Preparó",Ozuna,3493,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
125,"La flaca","Jarabe De Palo",3428,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
126,"Cásate Conmigo","Silvestre Dangond",3428,https://open.spotify.com/track/6f4UPdDBQONKJBRqwZGjaJ
127,Hola,"Zion & Lennox",3404,https://open.spotify.com/track/2dYJKHEqAUTCk2U9zntaS1
128,"Consejo de Amor",TINI,3403,https://open.spotify.com/track/1zHQ5gjJoNxT4RYFmGEWuo
129,"Solo (feat. Demi Lovato)","Clean Bandit",3388,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
130,"Bajo El Agua","Manuel Medrano",3342,https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g
131,"Escápate Conmigo (feat. Ozuna)",Wisin,3340,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
132,"Mi Mala - Remix","Mau y Ricky",3335,https://open.spotify.com/track/6kOHug1s9Nd5gsHrX8irs2
