,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
136,Halo,Beyoncé,5525,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
137,"I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston",5512,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj
138,"You Make My Dreams - Remastered","Daryl Hall & John Oates",5480,https://open.spotify.com/track/4o6BgsqLIBViaGVbx5rbRk
139,Riptide,"Vance Joy",5475,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
140,"Came Here for Love",Sigala,5465,https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD
141,"Dreams - 2004 Remastered Edition","Fleetwood Mac",5446,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
142,"Say You Won't Let Go","James Arthur",5445,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
143,17,MK,5441,https://open.spotify.com/track/15DwFznkBJir7AK9PyMyRR
144,"Look Alive (feat. Drake)","BlocBoy JB",5441,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
145,"Look At Me!",XXXTENTACION,5351,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
146,"Wonderwall - Remastered",Oasis,5350,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
147,"All Girls Are The Same","Juice WRLD",5335,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
148,"Lean Wit Me","Juice WRLD",5332,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
149,"A Million Dreams","Ziv Zaifman",5311,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
150,Zombie,"The Cranberries",5290,https://open.spotify.com/track/2IZZqH4K02UIYg5EohpNHF
151,"Rewrite The Stars","Zac Efron",5285,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
152,September,"Earth, Wind & Fire",5252,https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ
153,"Never Enough","Loren Allred",5251,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
154,"Magic In The Hamptons (feat. Lil Yachty)","Social House",5208,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
155,Always,"Gavin James",5208,https://open.spotify.com/track/3MQMBm2m3UqpT23doEOZc2
156,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",5198,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
157,"I Like Me Better",Lauv,5191,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
158,"Everybody Dies In Their Nightmares",XXXTENTACION,5183,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
159,"You've Got The Love","Florence + The Machine",5176,https://open.spotify.com/track/6u9RqxALwkjJ1ukB1y8vuP
160,"Answerphone (feat. Yxng Bane)","Banx & Ranx",5166,https://open.spotify.com/track/1HagMz5nWk1HmevNCBOxF3
161,"Burn Out (feat. Dewain Whitmore)","Martin Garrix",5164,https://open.spotify.com/track/7IWTIkiWGWNQyYfOLdMrGD
162,"Don't Stop Believin'",Journey,5153,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
163,Sober,"Demi Lovato",5139,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
164,"All The Stars (with SZA)","Kendrick Lamar",5124,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
165,Perfect,"Ed Sheeran",5119,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
166,"Mr. Blue Sky","Electric Light Orchestra",5114,https://open.spotify.com/track/2RlgNHKcydI9sayD2Df2xp
167,"Baby Shark",Pinkfong,5106,https://open.spotify.com/track/5ygDXis42ncn6kYG14lEVG
168,HUMBLE.,"Kendrick Lamar",5101,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
169,Familiar,"Liam Payne",5054,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
170,"Bad Vibe",M.O,5050,https://open.spotify.com/track/70eehEqNug7oAhozjhG21t
171,"The Greatest Show","Hugh Jackman",5035,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
172,Believer,"Imagine Dragons",4985,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
173,"When We Were Young","Picture This",4982,https://open.spotify.com/track/71MBnl6YQe91yWUDhjQRpF
174,"The Night We Met","Lord Huron",4980,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
175,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,4977,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
176,Thunder,"Imagine Dragons",4969,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
177,"Castle on the Hill","Ed Sheeran",4921,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
178,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,4910,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
179,"Balenciaga Challenge (feat. Offset)",6LACK,4888,https://open.spotify.com/track/6Zisja44KqMZj4GM4UY6Yv
180,"Go Your Own Way - 2004 Remastered Edition","Fleetwood Mac",4872,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
181,"Let Her Go",Passenger,4866,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
182,"This Morning","Picture This",4857,https://open.spotify.com/track/3phOtFs7faVgUInMMaJ3RD
183,"Ain't No Mountain High Enough","Marvin Gaye",4852,https://open.spotify.com/track/0rwFsapoy5sQ0s74zwBTVj
184,BEBE,6ix9ine,4805,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
185,"This Is America","Childish Gambino",4803,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
186,"Em Calls Paul - Skit",Eminem,4800,https://open.spotify.com/track/6B3zy3LOKHndqsviCr2z15
187,"When I Kissed The Teacher","Lily James",4782,https://open.spotify.com/track/1WOBzx0R3hyphrI1AUv4Zu
188,"Addicted to You","Picture This",4780,https://open.spotify.com/track/1snx5tOQTxN49AyEqMYopU
189,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,4740,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
190,"River (feat. Ed Sheeran)",Eminem,4732,https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s
191,"Gold Digger","Kanye West",4730,https://open.spotify.com/track/3QHPHLAkYV5cQBUYs6rowx
192,"Do I Wanna Know?","Arctic Monkeys",4722,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
193,Silence,Marshmello,4692,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
194,"One Dance",Drake,4688,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
195,Home,"Edward Sharpe & The Magnetic Zeros",4687,https://open.spotify.com/track/7w5cxTEzp1rfV3KCy0Bd5N
196,"Sweet Dreams (Are Made of This) - Remastered",Eurythmics,4680,https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS
197,"Take On Me",a-ha,4624,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L
198,"Shut Up and Dance","WALK THE MOON",4621,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
199,Breathe,"Jax Jones",4618,https://open.spotify.com/track/0KsB4TwgATg88aXCMBoO3Y
200,"Never Change","Picture This",4565,https://open.spotify.com/track/52GlC3zkLC14J0SgsF8iCs
