,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
103,"Helvetin torvet","Turmion Kätilöt",11944,https://open.spotify.com/track/7FOwIqUh32FtR9NI1w3NCh
104,Rangaistus,"Turmion Kätilöt",11937,https://open.spotify.com/track/4Bh6289yAT7ciESAWRgk4V
105,"Thunderclouds with Sia, Diplo & Labrinth",Sia,11933,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
106,"Keho Puhuu","Anna Puu",11860,https://open.spotify.com/track/6PHP9rUBCgEK0kdEpYtSX5
107,"Wake Up in the Sky","Gucci Mane",11820,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
108,"Electricity (with Dua Lipa)","Silk City",11744,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
109,"Solmussa (feat. BEHM)","Pikku G",11737,https://open.spotify.com/track/6uiksUqzgp6WyHHNsgTBHt
110,"Väärään suuntaan","Jenni Vartiainen",11662,https://open.spotify.com/track/1BLs53IYnV6OsjHU5CUNCr
111,"no tears left to cry","Ariana Grande",11526,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
112,"Love Is Dead","Turmion Kätilöt",11423,https://open.spotify.com/track/595Q9Qbuu4QvbRVGujHOOy
113,"One Kiss (with Dua Lipa)","Calvin Harris",11315,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
114,STARGAZING,"Travis Scott",11288,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
115,changes,XXXTENTACION,11271,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
116,"Stepping Stone",Eminem,11224,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
117,Monologi,"Jenni Vartiainen",11155,https://open.spotify.com/track/35JkHIoDcTKrgi2ncXrPBh
118,"Ei mitää järkee (feat. Gracias)",Gettomasa,10944,https://open.spotify.com/track/3CXs8zscgSdJXDS5ty9WxY
119,"I'm a Mess","Bebe Rexha",10919,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
120,"Timantit on ikuisia",Cheek,10839,https://open.spotify.com/track/0wrhLxy4aDAQ0z3FOa4aoe
121,"Body (feat. brando)","Loud Luxury",10829,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
122,"Pakita - Remix",MEGA-Ertsi,10780,https://open.spotify.com/track/7AnZCLvFktjQnhpzIaEUAW
123,Carrollton,$uicideBoy$,10764,https://open.spotify.com/track/7wPHEEGn0rWMZEDrDcOaDa
124,Nössö,"Petri Nygård",10759,https://open.spotify.com/track/0gySKxqIOHTVD3YObTsJug
125,"In My Life (Vain elämää kausi 9)","Pepe Willberg",10737,https://open.spotify.com/track/36FRtlXfdF3VwlnKOg65EB
126,"Venom - Music From The Motion Picture",Eminem,10601,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
127,"Faster Than God","Turmion Kätilöt",10598,https://open.spotify.com/track/43ENDQ6Ao3Tmolsr7wrQ8z
128,Seksihelteet,HesaÄijä,10528,https://open.spotify.com/track/5lReBk90ZP789ifKYOty8z
129,Better,Khalid,10518,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
130,Sangria,SAARA,10416,https://open.spotify.com/track/69MAjtjMLEpCWH6Kl281rg
131,"Rikkinäinen Prinsessa","Nikke Ankara",10360,https://open.spotify.com/track/5eKpOnlRJC70PfzunR3UWO
132,"Leijonakuningas - Vain Elämää Kausi 9",Evelina,10351,https://open.spotify.com/track/7l3yGGqkmCPdb7oOnVBCf2
133,"Born To Be Yours",Kygo,10286,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
134,"Satutat mua",TIPPA,10237,https://open.spotify.com/track/4dH9OKkreITljFAZl1t2i7
135,"Look At Me!",XXXTENTACION,10204,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
136,"Kivi Sakset Seteli","Mikael Gabriel",10177,https://open.spotify.com/track/76UTToAC4uVuQZk0jMCwEb
137,"All For Love","Tungevaag & Raaban",10050,https://open.spotify.com/track/5VGBgPVFO3e0lWz4WHYntQ
138,Swipe,Cledos,10033,https://open.spotify.com/track/0OQErBICpbXDVhANk9JS9o
139,"Suurempi voima","Turmion Kätilöt",10015,https://open.spotify.com/track/12yYO9GlY5OXqjMyjmgx2k
140,"Sä oot mun crack",Lucas,9999,https://open.spotify.com/track/2k6iPgWUVyByONClc0ubdn
141,"Kynnet, Kynnet",Pyhimys,9993,https://open.spotify.com/track/7aqFFUWzu20WiSCuInMfwz
142,"Joku päivä töitä teen (feat. Pepe Willberg)","Roope Salminen & Koirat",9902,https://open.spotify.com/track/5VJovLNCYsy2BDDOGiNF1s
143,"Surulapsi (Vain elämää kausi 7)",Cheek,9826,https://open.spotify.com/track/5pSSjM7U4ZIxcjdDLarOVI
144,"Mä en pelkää","Lauri Tähkä",9796,https://open.spotify.com/track/04EVzCgLNbs4ivZ1rzc56K
145,"BIG LOVE","The Black Eyed Peas",9756,https://open.spotify.com/track/0b7ilDLShQaEBvTeoVVyS8
146,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",9747,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
147,Antaudun,"Reino Nordin",9709,https://open.spotify.com/track/1tHecEhjSqsh8QGhau0iHC
148,Enkelit,Cheek,9672,https://open.spotify.com/track/1OgQlkRYo6t28bqAEu7rXw
149,BEBE,6ix9ine,9589,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
150,"Naapurit Kuulee","Mikael Gabriel",9565,https://open.spotify.com/track/4pZdFXEz5fo8IaOga7z9bM
151,"Saatanan siunaama","Turmion Kätilöt",9505,https://open.spotify.com/track/4djFzj7tflP0cIlKrlL3SA
152,"Elefantin paino",Ellinoora,9283,https://open.spotify.com/track/1OmwCW3wffqU4DNwMAW8qs
153,Zombie,"Bad Wolves",9270,https://open.spotify.com/track/1eadPrzB2P0ikQcqhKSAtv
154,"No Drama (feat. Craig David)","James Hype",9218,https://open.spotify.com/track/6IIOcnq93QAaKeRX1cs16v
155,"Juodaan viinaa (feat. LEO)","Yksi Totuus",9169,https://open.spotify.com/track/4tc9b3G0aX7glIS9nH2q9z
156,"Like I Do","David Guetta",9143,https://open.spotify.com/track/4aBYzs8RxZMuqyOanNlf8I
157,"Sun Vika",Evelina,9138,https://open.spotify.com/track/33B8pusNWL0lfl6rm2n8je
158,"Ocean (feat. Khalid)","Martin Garrix",9104,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
159,"Good Guy (feat. Jessie Reyez)",Eminem,9070,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
160,"Hei Me Lennetään",Spekti,9019,https://open.spotify.com/track/1vdIgNz4FssfhcnqKSRF7j
161,Normal,Eminem,8859,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
162,"Avaimet Mun Kiesiin - Radio Edit",Cheek,8740,https://open.spotify.com/track/3YnOEMNkFgxivVVBrPciDR
163,Believer,"Imagine Dragons",8716,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
164,"Elämänpuu - Vain Elämää Kausi 9","Tuure Kilpeläinen",8707,https://open.spotify.com/track/6wiX9VwyTI9jq7uBZ9fmOy
165,"Kill Yourself (Part III)",$uicideBoy$,8642,https://open.spotify.com/track/5XAPpyIoYF3QXP34Hv8Pvx
166,TEXAS,"Haloo Helsinki!",8641,https://open.spotify.com/track/5ULiEi3KOYP1l7h8VXAsBH
167,"Self Care","Mac Miller",8621,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
168,"Paratiisiin (feat. Ilta)","Pikku G",8595,https://open.spotify.com/track/62dEp1RkvzVAZawu5bRFlG
169,"Made in Italy",Cledos,8568,https://open.spotify.com/track/2tWJ4xejt3w4sjrUuULuYo
170,iPanema,"Pasi ja Anssi",8533,https://open.spotify.com/track/4dNKFZ8fwl2vCVtAqSSfuf
171,"Sillat (feat. Ilta)",Cheek,8501,https://open.spotify.com/track/1y79Q5QoYX1POEfBqAwJB5
172,"Olutta ja mennyttä (feat. Tauski)",Faija,8487,https://open.spotify.com/track/7AsZBYnkr557jqhm57PbpJ
173,Paris,$uicideBoy$,8480,https://open.spotify.com/track/4irYeuAi87yyGHcI4h9s0x
174,"Mahtava peräsin ja pulleat purjeet (feat. Jaakko Laitinen)","Pasi ja Anssi",8474,https://open.spotify.com/track/5HoVg6hC4eTJfLmKE5WCZT
175,"Auringon lapset","Suvi Teräsniska",8441,https://open.spotify.com/track/4m3inzIvlyxzg41eiFy6ep
176,TATI,6ix9ine,8436,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
177,Nonstop,Drake,8410,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
178,"Me Ollaan Runo","Anna Puu",8408,https://open.spotify.com/track/0u5a4aMWEqaofPPBHDzc1X
179,Vainot,"Jenni Vartiainen",8336,https://open.spotify.com/track/5ljK5MyQ3cOmZk9SKyOg7j
180,"Everybody Dies In Their Nightmares",XXXTENTACION,8321,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
181,"Paa mut cooleriin (feat. Reino Nordin)","Kaija Koo",8315,https://open.spotify.com/track/7EAg6R0bwKcJzZgikPbPYX
182,Tanssilaulu,Herrat,8270,https://open.spotify.com/track/64kJ99RL1cKnmaXeJ8WqR4
183,"Lean Wit Me","Juice WRLD",8251,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
184,"Malja (Vain elämää kausi 7)",Cheek,8223,https://open.spotify.com/track/5yDuixmCBMLPzz9tuH4vE0
185,Leijonakuningas,Ellinoora,8187,https://open.spotify.com/track/4MsOdD6nhPuvnK9MyVAniA
186,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,8140,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
187,Monaco,Aste,8086,https://open.spotify.com/track/6Z4UPnU2Kwvws4CYN0kZbw
188,"Wake Me Up",Avicii,8085,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
189,Enkelinmurskain,Stam1na,8083,https://open.spotify.com/track/3Y82h4pp7VrMaFf94sqlk2
190,"God's Plan",Drake,8026,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
191,"In The Shadows (Vain elämää kausi 9)","Anne Mattila",8016,https://open.spotify.com/track/5ExQ3bgftzKNMEjhHp1YFt
192,"Shape of You","Ed Sheeran",8016,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
193,"Pretty Little Fears (feat. J. Cole)",6LACK,7978,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
194,"Psycho (feat. Ty Dolla $ign)","Post Malone",7969,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
195,"Riks Raks Poks",Gasellit,7925,https://open.spotify.com/track/6wyzAkfz9XVZkV9eZCqLJb
196,"Tää On Se Maa","Pasi ja Anssi",7921,https://open.spotify.com/track/3v3K7xgKQahAml0BGjdIfY
197,"XO TOUR Llif3","Lil Uzi Vert",7827,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
198,Äärirajoille,Cheek,7774,https://open.spotify.com/track/1mlaBFU4b0JcpY4ogaScfE
199,"Hombre (feat. Vesala)",JVG,7748,https://open.spotify.com/track/6h4EXoiVFJehGrK9Xl8Zeo
200,Lössi,Gettomasa,7708,https://open.spotify.com/track/2XruMFzX9m7Zup8LStQVlb
